TP_SEXO,TP_COR_RACA,TP_DEPENDENCIA_ADM_ESC,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_MT,NU_NOTA_LC,NU_NOTA_REDACAO,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,INTERNET_CASA,EST_IDADE,EST_RENDA_PER_CAP,EST_CELULAR_PER_CAP,EST_COMP_PER_CAP,EST_VEICULO_PER_CAP,EST_ELE_DOM_PER_CAP,cluster
Masculino,Branca,Privada,552.0,564.8,729.0,568.1,620.0,PG completo,PG completo,True,17.0,9900.001666666663,1.0,1.0,0.3333333333333333,3.1666666666666665,1
Feminino,Branca,Privada,582.8,555.3,687.7,541.4,780.0,ES incompleto,PG completo,True,17.0,5775.001249999999,1.125,0.75,0.5,2.625,1
Feminino,Branca,Estadual,510.5,493.3,534.6,591.8,840.0,ES incompleto,ES incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1
Masculino,Parda,Privada,711.2,610.7,702.1,626.9,860.0,PG completo,PG incompleto,True,18.0,1815.0025,1.0,0.5,0.0,2.5,1
Masculino,Parda,Estadual,643.2,555.8,730.4,605.3,800.0,PG completo,ES incompleto,True,17.0,0.0,1.125,0.25,0.25,1.5,1
Feminino,Branca,Privada,609.2,525.8,650.0,609.1,640.0,PG completo,PG incompleto,True,17.0,825.0025,1.0,0.0,0.0,2.0,1
Feminino,Indigena,Estadual,472.8,514.2,550.1,516.3,540.0,ES incompleto,EM incompleto,True,18.0,550.0016666666667,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Feminino,Branca,Privada,651.3,621.2,679.2,630.2,840.0,PG completo,PG completo,True,18.0,9900.001666666663,1.5,0.6666666666666666,0.6666666666666666,3.333333333333333,1
Feminino,Parda,Estadual,507.3,439.9,610.3,518.0,600.0,Nunca estudou,EF-2 incompleto,True,17.0,165.0,0.25,0.0,0.25,0.75,0
Feminino,Parda,Estadual,516.6,455.5,520.9,481.0,560.0,ES incompleto,ES incompleto,True,18.0,990.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Masculino,Amarela,Privada,628.2,632.3,643.5,520.1,660.0,ES incompleto,EM incompleto,True,18.0,462.001,0.9,0.4,0.2,1.0,1
Feminino,Parda,Estadual,535.3,535.9,498.4,472.4,600.0,EM incompleto,PG incompleto,True,17.0,462.001,0.6,0.2,0.2,0.8,0
Masculino,Parda,Estadual,548.4,535.8,682.8,546.6,460.0,EF-2 incompleto,ES incompleto,True,18.0,330.00100000000003,0.9,0.2,0.2,0.8,0
Feminino,Preta,Privada,714.9,552.9,671.0,505.3,920.0,EF-1 incompleto,ES incompleto,True,17.0,412.50125,1.125,0.25,0.25,1.75,1
Feminino,Branca,Privada,477.3,576.3,620.9,558.4,900.0,EM incompleto,PG incompleto,True,18.0,1188.001,0.6,0.2,0.2,1.4,1
Masculino,Amarela,Privada,535.0,602.2,568.8,499.0,700.0,PG incompleto,PG incompleto,True,18.0,907.50125,1.125,0.25,0.25,1.5,0
Feminino,Parda,Estadual,502.9,488.5,513.3,537.3,580.0,EM incompleto,ES incompleto,False,18.0,330.0,0.5,0.0,0.0,2.0,0
Masculino,Branca,Estadual,530.3,465.9,558.3,495.6,460.0,ES incompleto,ES incompleto,True,17.0,1155.00125,1.125,0.75,0.25,1.25,0
Feminino,Parda,Estadual,515.3,476.6,661.9,551.1,580.0,ES incompleto,ES incompleto,True,19.0,770.0016666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Feminino,Branca,Privada,613.4,585.8,670.4,579.2,880.0,EM incompleto,PG incompleto,True,17.0,2805.0012500000003,1.125,0.75,1.0,2.0,1
Feminino,Preta,Estadual,463.5,335.3,362.9,367.9,0.0,Nunca estudou,EF-1 incompleto,True,19.0,412.50125,0.25,0.25,0.0,1.5,0
Feminino,Branca,Estadual,564.6,509.6,553.0,528.6,720.0,EM incompleto,ES incompleto,True,17.0,742.50125,1.125,0.5,0.25,1.5,0
Feminino,Amarela,Privada,510.9,620.7,769.5,391.1,520.0,EF-2 incompleto,Nunca estudou,True,18.0,2244.001,0.6,0.4,0.2,1.0,0
Feminino,Branca,Estadual,504.9,451.0,503.5,482.1,580.0,EF-2 incompleto,EF-2 incompleto,True,18.0,594.001,0.6,0.2,0.2,1.2,0
Masculino,Branca,Privada,589.4,484.2,708.5,544.2,480.0,ES incompleto,PG incompleto,True,17.0,7425.001249999999,1.125,1.125,0.5,2.375,1
Feminino,Branca,Privada,568.2,548.4,644.5,537.7,760.0,ES incompleto,ES incompleto,True,18.0,1155.00125,0.75,0.5,0.25,1.5,1
Feminino,Parda,Estadual,594.2,570.0,527.3,614.3,380.0,ES incompleto,ES incompleto,True,18.0,742.50125,0.75,0.0,0.25,1.0,1
Feminino,Parda,Estadual,574.8,481.8,412.3,389.6,560.0,ES incompleto,ES incompleto,True,18.0,577.50125,0.75,0.25,0.25,1.5,0
Masculino,Branca,Privada,639.6,543.7,621.5,591.6,620.0,PG incompleto,PG incompleto,True,17.0,1815.00125,1.125,0.75,0.25,1.75,1
Feminino,Branca,Privada,468.2,350.4,431.7,453.0,560.0,PG completo,PG incompleto,True,17.0,924.001,0.2,0.2,0.2,1.0,0
Masculino,Parda,Privada,521.8,399.0,557.3,496.2,640.0,PG incompleto,PG incompleto,True,17.0,1485.00125,0.5,0.25,0.25,1.25,0
Feminino,Branca,Privada,570.4,558.2,591.2,511.6,580.0,PG completo,PG completo,True,17.0,5775.001249999999,1.125,1.125,0.5,2.875,0
Feminino,Parda,Privada,531.7,458.8,630.1,483.4,920.0,EF-2 incompleto,ES incompleto,True,18.0,742.50125,0.25,0.25,0.75,1.5,0
Feminino,Branca,Privada,556.9,545.8,643.6,541.4,800.0,PG incompleto,PG completo,True,17.0,2805.0012500000003,1.125,0.75,1.0,3.0,1
Masculino,Parda,Estadual,613.3,576.1,663.6,566.2,720.0,ES incompleto,ES incompleto,True,18.0,742.50125,0.75,0.25,0.25,1.25,1
Masculino,Branca,Estadual,572.2,491.1,464.0,525.9,600.0,EF-2 incompleto,EM incompleto,True,18.0,577.50125,0.75,0.0,0.25,1.75,0
Masculino,Amarela,Privada,514.7,573.9,702.6,475.4,540.0,PG completo,PG incompleto,True,17.0,7425.001249999999,1.125,0.5,0.5,2.25,0
Feminino,Parda,Privada,550.0,455.9,488.9,528.2,680.0,EF-2 incompleto,ES incompleto,True,18.0,594.001,0.9,0.0,0.2,1.7,0
Feminino,Branca,Privada,561.0,471.8,577.0,575.0,640.0,PG incompleto,PG incompleto,True,18.0,2310.0025,1.0,1.0,0.5,4.0,0
Feminino,Preta,Estadual,523.4,345.8,547.8,553.6,620.0,ES incompleto,ES incompleto,True,17.0,412.50125,0.5,0.0,0.0,1.25,0
Feminino,Branca,Estadual,604.3,538.6,631.4,580.4,520.0,ES incompleto,PG incompleto,True,18.0,825.0025,1.0,0.0,0.0,2.5,1
Masculino,Branca,Estadual,513.0,328.6,464.2,441.8,560.0,ES incompleto,ES incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0
Masculino,Branca,Privada,506.3,509.1,570.0,499.6,540.0,EF-2 incompleto,PG incompleto,True,17.0,1452.001,0.9,0.2,0.2,1.2,0
Feminino,Branca,Privada,552.8,551.4,596.0,472.9,500.0,ES incompleto,ES incompleto,True,18.0,1188.001,0.9,0.0,0.6,1.2,0
Feminino,Parda,Estadual,504.9,407.4,443.5,489.7,620.0,EF-1 incompleto,EF-1 incompleto,True,19.0,297.0005,0.45,0.0,0.0,0.6,0
Masculino,Branca,Privada,560.2,497.8,640.8,579.8,860.0,EF-2 incompleto,ES incompleto,True,18.0,1485.00125,1.125,0.25,0.25,1.75,1
Masculino,Branca,Privada,491.1,488.1,502.0,523.2,540.0,PG incompleto,PG incompleto,True,18.0,5940.001666666667,1.0,0.3333333333333333,1.3333333333333333,3.5,0
Feminino,Branca,Federal,386.8,424.6,360.0,398.9,380.0,EM incompleto,EM incompleto,True,18.0,220.0,1.0,0.0,0.0,1.6666666666666667,0
Masculino,Parda,Estadual,488.3,478.0,437.4,438.4,600.0,ES incompleto,ES incompleto,True,18.0,742.50125,1.125,0.75,0.25,1.0,0
Masculino,Branca,Privada,744.0,697.9,841.9,630.0,520.0,PG incompleto,PG completo,True,18.0,11550.0025,1.5,1.5,0.5,4.0,1
Feminino,Branca,Estadual,565.7,501.9,394.1,546.4,600.0,ES incompleto,PG completo,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.0,1.6666666666666667,0
Feminino,Parda,Privada,533.5,570.2,529.6,568.9,720.0,PG incompleto,EM incompleto,True,18.0,2860.001666666667,1.0,0.6666666666666666,0.0,1.3333333333333333,1
Feminino,Preta,Estadual,609.5,399.0,692.0,587.3,700.0,ES incompleto,ES incompleto,True,18.0,742.50125,0.75,0.25,0.25,1.0,1
Masculino,Branca,Privada,551.0,623.6,662.5,569.1,820.0,ES incompleto,PG incompleto,True,17.0,3135.0012500000003,1.125,0.75,0.5,2.375,1
Feminino,Branca,Privada,659.7,548.6,732.1,522.2,980.0,ES incompleto,ES incompleto,True,17.0,1210.0016666666668,0.0,0.3333333333333333,0.3333333333333333,2.333333333333333,1
Masculino,Branca,Privada,677.6,751.0,887.7,654.4,760.0,PG completo,PG completo,True,17.0,5775.001249999999,1.125,1.125,0.5,2.0,1
Masculino,Branca,Privada,641.4,567.7,627.7,566.7,700.0,PG incompleto,ES incompleto,True,18.0,2860.001666666667,1.0,0.6666666666666666,0.3333333333333333,2.333333333333333,1
Masculino,Preta,Estadual,567.8,499.4,623.2,520.0,520.0,ES incompleto,ES incompleto,True,18.0,2145.0012500000003,1.125,0.25,0.25,2.125,0
Feminino,Branca,Privada,580.8,535.7,563.1,547.3,720.0,ES incompleto,EF-2 incompleto,True,17.0,1155.0025,1.0,0.5,0.0,2.5,1
Feminino,Branca,Privada,540.6,503.1,646.7,601.9,760.0,ES incompleto,PG completo,True,18.0,2860.001666666667,1.0,0.6666666666666666,1.0,2.0,1
Feminino,Parda,Privada,640.0,599.7,716.5,582.4,800.0,EM incompleto,ES incompleto,True,17.0,5940.001666666667,1.5,0.6666666666666666,0.6666666666666666,3.5,1
Feminino,Preta,Estadual,472.5,454.8,400.3,492.0,620.0,ES incompleto,PG completo,True,18.0,742.50125,1.125,0.0,0.5,1.0,0
Masculino,Branca,Privada,600.1,452.2,633.6,575.4,720.0,PG incompleto,PG incompleto,True,18.0,4180.001666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1
Feminino,Branca,Privada,595.9,539.7,730.9,593.6,620.0,ES incompleto,PG incompleto,True,17.0,770.0016666666667,0.6666666666666666,0.0,0.3333333333333333,1.0,1
Feminino,Branca,Privada,570.7,501.6,647.6,550.9,760.0,PG completo,PG completo,True,17.0,5940.001666666667,1.0,1.5,1.3333333333333333,4.5,1
Feminino,Parda,Estadual,512.4,430.7,429.9,465.2,840.0,EF-2 incompleto,PG completo,True,18.0,94.28571428571428,0.6428571428571429,0.0,0.1428571428571428,0.5714285714285714,0
Masculino,Branca,Privada,674.0,774.3,881.3,656.9,900.0,ES incompleto,PG incompleto,True,18.0,5775.001249999999,1.125,1.125,0.25,2.625,1
Feminino,Branca,Privada,523.1,564.6,787.7,587.6,680.0,PG completo,PG incompleto,True,17.0,2475.0012500000003,0.75,0.75,0.5,2.0,1
Masculino,Parda,Privada,540.5,583.2,639.7,581.7,980.0,EF-1 incompleto,ES incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,1.0,2.833333333333333,1
Feminino,Branca,Estadual,596.4,544.6,635.0,577.9,600.0,EM incompleto,EM incompleto,True,18.0,577.50125,1.125,0.25,0.25,1.25,1
Masculino,Branca,Privada,628.8,583.4,666.7,611.0,660.0,EF-2 incompleto,PG completo,True,17.0,1980.0016666666668,1.0,0.0,0.3333333333333333,2.0,1
Feminino,Branca,Estadual,556.4,509.9,404.0,531.9,560.0,ES incompleto,ES incompleto,True,18.0,742.50125,1.125,0.25,0.0,1.25,0
Feminino,Branca,Privada,571.9,478.8,417.2,476.9,620.0,ES incompleto,PG incompleto,True,18.0,220.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0
Feminino,Branca,Estadual,452.8,446.7,437.0,553.3,520.0,ES incompleto,EF-2 incompleto,True,18.0,550.0016666666667,1.0,0.0,0.0,1.6666666666666667,0
Feminino,Preta,Estadual,527.5,519.7,573.0,515.8,620.0,EF-2 incompleto,ES incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Masculino,Branca,Estadual,597.3,577.3,678.9,571.6,560.0,EM incompleto,PG incompleto,True,18.0,165.0,1.125,0.25,0.25,1.25,1
Masculino,Parda,Estadual,570.2,441.7,621.0,546.5,400.0,EM incompleto,EM incompleto,False,18.0,577.50125,0.25,0.0,0.0,0.75,0
Feminino,Branca,Privada,584.2,491.2,631.3,563.5,0.0,PG completo,PG completo,True,18.0,3135.0012500000003,1.125,0.5,0.0,1.25,0
Masculino,Branca,Estadual,470.5,435.3,635.2,535.5,560.0,EF-1 incompleto,EF-2 incompleto,True,18.0,1540.0016666666668,1.0,0.0,0.6666666666666666,1.3333333333333333,0
Feminino,Parda,Estadual,571.4,539.1,660.3,600.9,940.0,PG incompleto,PG incompleto,True,18.0,1155.00125,1.125,0.25,0.25,1.5,1
Feminino,Branca,Privada,604.8,628.2,690.5,624.4,860.0,PG incompleto,ES incompleto,True,17.0,2805.0012500000003,1.125,0.25,0.25,1.75,1
Feminino,Parda,Estadual,351.7,420.4,358.8,442.2,700.0,EM incompleto,EF-2 incompleto,True,18.0,206.250625,0.5625,0.0,0.125,0.5,0
Masculino,Parda,Privada,565.1,567.9,554.4,533.2,600.0,EM incompleto,PG incompleto,True,17.0,2420.0016666666666,1.0,0.3333333333333333,0.3333333333333333,2.333333333333333,0
Masculino,Branca,Estadual,610.4,485.8,611.1,434.7,620.0,EF-1 incompleto,EF-1 incompleto,True,18.0,385.0008333333333,0.75,0.1666666666666666,0.0,1.0,0
Feminino,Parda,Privada,590.5,484.9,635.7,496.0,980.0,ES incompleto,ES incompleto,True,17.0,4180.001666666667,1.5,0.3333333333333333,0.6666666666666666,2.6666666666666665,1
Feminino,Parda,Estadual,514.7,507.3,396.4,549.2,800.0,EF-2 incompleto,EM incompleto,True,18.0,385.0008333333333,0.5,0.0,0.0,0.8333333333333334,0
Feminino,Branca,Estadual,552.4,490.7,455.3,546.5,0.0,ES incompleto,ES incompleto,True,18.0,220.0,1.0,0.0,0.0,1.6666666666666667,0
Feminino,Branca,Privada,637.7,537.0,785.0,622.4,860.0,PG incompleto,PG incompleto,True,17.0,3135.0012500000003,1.125,0.5,0.5,1.25,1
Feminino,Parda,Estadual,471.0,496.7,491.5,543.0,600.0,ES incompleto,EF-1 incompleto,True,18.0,594.001,0.9,0.0,0.0,0.8,0
Masculino,Parda,Privada,598.4,633.7,691.5,568.0,520.0,PG completo,PG incompleto,True,17.0,5940.001666666667,1.0,1.0,0.6666666666666666,2.6666666666666665,1
Masculino,Branca,Estadual,541.1,582.1,729.4,615.3,740.0,ES incompleto,ES incompleto,True,17.0,1155.00125,0.75,0.25,0.0,1.25,1
Feminino,Parda,Estadual,475.3,596.9,745.3,572.7,920.0,EF-2 incompleto,PG incompleto,True,17.0,275.00083333333333,0.5,0.0,0.0,0.6666666666666666,1
Feminino,Branca,Privada,430.8,376.1,497.0,528.5,560.0,ES incompleto,ES incompleto,True,17.0,3135.0012500000003,1.125,0.75,0.75,2.375,0
Masculino,Branca,Privada,628.7,599.5,703.1,608.2,700.0,PG incompleto,PG incompleto,True,17.0,1980.001,0.9,0.6,0.2,1.9,1
Feminino,Branca,Estadual,562.4,396.3,473.8,519.5,360.0,ES incompleto,EM incompleto,True,18.0,1155.00125,1.125,0.25,0.25,1.25,0
Masculino,Amarela,Privada,522.0,616.4,472.5,475.1,0.0,PG completo,PG incompleto,True,17.0,1980.0016666666668,1.0,1.0,0.0,2.6666666666666665,0
Masculino,Branca,Estadual,585.4,602.3,627.1,552.4,640.0,ES incompleto,ES incompleto,True,18.0,132.0,0.9,0.0,0.2,0.8,1
Feminino,Branca,Privada,661.8,689.6,796.7,669.0,960.0,PG completo,PG completo,True,17.0,7425.001249999999,1.125,1.125,0.5,2.125,1
Masculino,Branca,Privada,744.2,693.0,801.2,648.8,720.0,PG completo,PG incompleto,True,18.0,7425.001249999999,1.125,1.125,0.5,1.75,1
Masculino,Branca,Estadual,547.7,499.1,654.4,571.5,760.0,EM incompleto,ES incompleto,True,17.0,1155.00125,1.125,0.25,0.25,1.75,1
Masculino,Branca,Estadual,529.7,546.0,583.5,619.5,760.0,EM incompleto,ES incompleto,True,17.0,550.0016666666667,1.0,0.0,0.3333333333333333,1.3333333333333333,1
Feminino,Branca,Privada,617.2,604.9,704.9,586.3,740.0,PG incompleto,PG incompleto,True,17.0,4620.000999999999,0.6,0.6,0.6,3.1,1
Masculino,Branca,Privada,590.5,546.0,658.5,551.4,680.0,PG incompleto,PG incompleto,True,18.0,5610.0025000000005,1.0,1.5,0.5,3.0,1
Masculino,Branca,Estadual,625.4,551.1,621.0,601.8,740.0,ES incompleto,PG incompleto,True,19.0,1210.0016666666668,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1
Feminino,Branca,Privada,555.0,552.1,376.0,525.9,820.0,PG completo,PG incompleto,True,16.0,2475.0012500000003,1.125,0.25,0.5,1.75,0
Masculino,Preta,Estadual,613.4,491.2,703.0,552.9,500.0,ES incompleto,PG completo,True,17.0,1485.00125,1.125,0.75,0.75,1.75,1
Feminino,Branca,Estadual,611.2,526.2,525.2,584.7,520.0,ES incompleto,ES incompleto,True,18.0,550.0016666666667,1.0,0.3333333333333333,0.0,1.6666666666666667,1
Feminino,Branca,Estadual,618.9,509.9,651.5,563.4,880.0,EM incompleto,ES incompleto,True,18.0,220.0,0.3333333333333333,0.0,0.0,1.6666666666666667,1
Feminino,Branca,Privada,645.2,550.8,662.7,582.1,800.0,PG completo,PG incompleto,True,17.0,3135.0012500000003,1.125,0.5,0.5,2.875,1
Feminino,Branca,Estadual,579.2,525.1,386.5,570.9,660.0,PG incompleto,PG incompleto,True,17.0,1485.0025,1.0,0.5,0.0,1.0,0
Masculino,Branca,Estadual,541.7,553.9,588.3,540.1,560.0,ES incompleto,ES incompleto,True,18.0,1155.00125,0.75,0.0,0.25,1.5,0
Feminino,Branca,Estadual,600.2,509.6,650.6,581.5,660.0,ES incompleto,ES incompleto,True,17.0,825.0025,1.0,0.5,0.5,2.5,1
Masculino,Parda,Privada,610.0,601.8,676.4,576.6,860.0,ES incompleto,ES incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,0.0,2.333333333333333,1
Feminino,Preta,Estadual,608.4,485.1,589.1,531.2,860.0,EM incompleto,EM incompleto,True,18.0,577.50125,1.125,0.25,0.25,1.25,1
Feminino,Branca,Estadual,501.2,497.9,616.9,546.2,640.0,ES incompleto,ES incompleto,True,17.0,220.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0
Masculino,Branca,Privada,529.4,491.3,561.1,500.1,580.0,PG completo,PG completo,True,18.0,7425.001249999999,1.125,1.125,1.375,2.5,0
Feminino,Branca,Estadual,486.8,522.5,562.2,541.0,580.0,EM incompleto,EM incompleto,True,18.0,770.0016666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,0
Masculino,Branca,Estadual,625.2,556.0,560.9,593.4,640.0,EF-2 incompleto,ES incompleto,True,18.0,577.50125,0.75,0.5,0.25,1.25,1
Masculino,Branca,Estadual,457.4,420.2,541.8,520.1,500.0,EF-1 incompleto,EM incompleto,True,18.0,550.0016666666667,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0
Masculino,Branca,Privada,597.6,553.3,652.0,561.9,640.0,PG completo,PG completo,True,18.0,3135.0012500000003,1.125,0.5,0.75,1.875,1
Feminino,Branca,Privada,638.7,506.7,637.8,602.6,900.0,PG incompleto,EM incompleto,True,17.0,4180.001666666667,1.0,0.6666666666666666,0.6666666666666666,3.0,1
Feminino,Parda,Estadual,537.5,547.7,522.6,584.7,540.0,ES incompleto,ES incompleto,True,18.0,330.0,1.0,0.0,0.0,2.0,0
Masculino,Branca,Privada,445.5,423.9,556.6,523.7,700.0,PG completo,PG incompleto,True,18.0,3300.001666666667,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0
Feminino,Branca,Privada,553.8,500.3,632.3,494.1,880.0,ES incompleto,PG completo,True,18.0,742.50125,0.75,0.5,0.25,1.5,1
Feminino,Branca,Estadual,463.5,448.7,410.2,544.9,560.0,PG completo,PG incompleto,True,17.0,2145.0012500000003,1.125,0.5,0.25,1.5,0
Feminino,Branca,Privada,501.5,439.8,439.8,461.1,640.0,EM incompleto,PG incompleto,True,18.0,742.50125,0.25,0.25,0.25,1.75,0
Feminino,Parda,Privada,418.3,457.1,399.5,515.1,540.0,ES incompleto,ES incompleto,True,17.0,2420.0016666666666,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Feminino,Branca,Privada,629.1,547.7,575.1,606.6,540.0,ES incompleto,ES incompleto,True,18.0,462.001,0.2,0.2,0.0,1.2,1
Masculino,Branca,Privada,641.9,671.9,804.4,609.5,820.0,PG completo,PG incompleto,True,17.0,3300.001666666667,1.0,0.6666666666666666,0.6666666666666666,2.0,1
Feminino,Branca,Privada,553.7,567.7,733.7,501.4,700.0,ES incompleto,PG incompleto,True,18.0,9900.001666666663,1.0,1.5,1.3333333333333333,3.6666666666666665,1
Feminino,Parda,Estadual,574.9,454.2,415.3,531.7,520.0,ES incompleto,EM incompleto,True,18.0,110.0,0.75,0.1666666666666666,0.1666666666666666,0.8333333333333334,0
Feminino,Branca,Privada,597.0,627.8,624.2,589.4,800.0,PG completo,ES incompleto,True,18.0,7700.001666666666,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Feminino,Parda,Estadual,397.2,378.4,376.8,483.8,760.0,EF-2 incompleto,ES incompleto,True,18.0,462.001,0.9,0.2,0.2,1.2,0
Masculino,Branca,Privada,603.3,569.7,728.4,578.7,640.0,PG incompleto,PG incompleto,True,17.0,7425.001249999999,1.125,1.125,0.5,2.625,1
Feminino,Branca,Privada,674.5,627.1,753.2,625.4,880.0,PG incompleto,PG completo,True,16.0,2145.0012500000003,1.125,0.5,0.5,2.375,1
Masculino,Branca,Privada,645.3,679.5,784.6,626.1,660.0,PG incompleto,PG incompleto,True,18.0,7425.001249999999,1.125,1.125,0.5,2.0,1
Feminino,Parda,Privada,611.1,593.9,584.3,591.9,860.0,PG completo,PG incompleto,True,17.0,3300.001666666667,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1
Feminino,Branca,Estadual,630.5,499.0,563.3,568.1,600.0,PG incompleto,ES incompleto,True,18.0,770.0008333333334,0.75,0.1666666666666666,0.1666666666666666,0.8333333333333334,1
Feminino,Branca,Estadual,580.5,481.4,574.9,611.0,880.0,EF-2 incompleto,PG completo,True,18.0,2310.0025,1.0,0.0,0.0,2.0,1
Feminino,Branca,Privada,684.5,712.2,818.3,604.3,640.0,ES incompleto,PG incompleto,True,18.0,1815.00125,1.125,0.75,0.5,1.5,1
Masculino,Parda,Estadual,589.7,520.6,516.6,577.4,820.0,PG incompleto,ES incompleto,True,18.0,1540.0016666666668,1.0,1.0,0.3333333333333333,2.0,1
Masculino,Branca,Privada,572.0,645.2,725.7,577.4,640.0,PG incompleto,EM incompleto,True,17.0,1980.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,1
Masculino,Parda,Estadual,363.6,421.3,534.8,456.0,540.0,ES incompleto,EF-2 incompleto,True,17.0,132.0,0.0,0.2,0.2,0.6,0
Feminino,Preta,Estadual,589.2,529.8,481.0,573.1,660.0,ES incompleto,ES incompleto,True,18.0,594.001,0.9,0.0,0.2,1.4,1
Masculino,Branca,Privada,535.9,554.2,619.4,563.3,800.0,PG incompleto,ES incompleto,True,17.0,550.0016666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1
Feminino,Branca,Privada,676.5,622.7,698.3,621.8,900.0,PG incompleto,EM incompleto,True,17.0,3300.001666666667,1.0,0.6666666666666666,0.0,2.0,1
Feminino,Preta,Estadual,493.9,442.2,453.1,387.8,840.0,EF-2 incompleto,ES incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.0,2.0,0
Masculino,Branca,Estadual,655.5,617.7,695.7,596.7,920.0,EM incompleto,EM incompleto,True,18.0,577.50125,1.125,0.25,0.25,2.625,1
Masculino,Branca,Estadual,541.6,517.7,625.4,551.1,680.0,ES incompleto,ES incompleto,True,17.0,594.001,0.6,0.0,0.2,1.0,1
Masculino,Branca,Privada,551.2,510.6,583.5,557.5,760.0,PG incompleto,PG completo,True,17.0,7425.001249999999,0.75,0.75,0.5,2.5,1
Masculino,Branca,Privada,647.7,583.8,726.8,567.6,660.0,PG incompleto,PG completo,True,17.0,7425.001249999999,1.125,1.125,1.5,2.75,1
Masculino,Preta,Estadual,515.3,410.8,625.0,494.9,420.0,EF-2 incompleto,EM incompleto,True,18.0,1815.0025,1.5,0.0,0.0,3.5,0
Masculino,Branca,Privada,535.4,352.9,747.0,464.9,440.0,ES incompleto,PG completo,True,17.0,2244.001,0.9,0.9,0.2,1.4,0
Feminino,Branca,Estadual,563.8,457.7,389.5,480.8,740.0,PG completo,ES incompleto,True,17.0,412.50125,1.125,0.25,0.25,1.25,0
Masculino,Branca,Estadual,537.3,498.7,602.4,518.0,540.0,EF-1 incompleto,Nunca estudou,True,19.0,165.0,1.125,0.25,0.0,1.25,0
Feminino,Preta,Estadual,432.3,379.2,381.2,466.9,640.0,ES incompleto,EM incompleto,True,18.0,220.0,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,0
Feminino,Branca,Estadual,613.1,550.1,580.2,582.7,920.0,ES incompleto,ES incompleto,True,17.0,742.50125,0.75,0.25,0.5,1.5,1
Masculino,Branca,Privada,665.5,668.5,767.2,582.7,900.0,PG completo,ES incompleto,True,17.0,3630.0025,1.0,0.5,0.5,3.5,1
Feminino,Branca,Privada,625.3,613.2,696.7,599.3,940.0,EM incompleto,ES incompleto,True,17.0,1716.0010000000002,0.6,0.2,0.2,0.6,1
Feminino,Amarela,Privada,561.2,561.0,666.4,518.3,780.0,ES incompleto,ES incompleto,True,17.0,5610.0025000000005,0.0,0.5,1.0,3.5,1
Feminino,Branca,Estadual,523.4,474.8,533.5,579.2,740.0,EF-1 incompleto,EF-2 incompleto,False,18.0,330.00100000000003,0.4,0.0,0.0,0.6,0
Masculino,Branca,Privada,551.4,478.9,683.6,583.4,760.0,PG incompleto,PG incompleto,True,18.0,1188.001,0.9,0.2,0.2,1.4,1
Masculino,Branca,Estadual,382.9,385.1,372.9,300.7,580.0,ES incompleto,ES incompleto,True,17.0,577.50125,1.125,0.25,0.25,0.75,0
